cluster_id,score,summary
166,"[1.01230228 0.99121265 1.01230228 1.01230228 1.01230228 1.01230228
 0.90685413 1.01230228 1.01230228 0.99121265 1.01230228 0.99121265
 0.97012302 1.01230228 1.01230228 1.01230228 1.01230228 1.01230228
 0.99121265 1.01230228 1.01230228 0.99121265 0.94903339 1.01230228
 1.01230228 1.01230228 0.99121265 1.01230228 0.99121265 1.01230228
 0.99121265 1.01230228 1.01230228 1.01230228 1.01230228 1.01230228
 0.8857645  1.01230228 1.01230228 1.01230228 1.01230228 0.97012302
 1.01230228 0.99121265 1.01230228 1.01230228 0.99121265 1.01230228]",Nếu không được phát_hiện sớm và điều_trị kịp_thời_bệnh có_thể gây nên những biến_chứng cấp_tính như suy hô_hấp tràn dịch màng_phổi viêm cơ_tim viêm màng_não có_thể sốc giảm thể_tích và tử_vong PGS_Cường nhấn_mạnh.Mò_đỏ thường sinh_sống ở các bụi cây_bụi cỏ ẩm nơi có bóng_râm hoặc trong hang đá.Nhân_viên y_tế cũng cần được trang_bị và cập_nhật các kiến_thức về bệnh sốt mò theo hướng_dẫn của Bộ y_tế để có_thể chẩn_đoán và điều_trị kịp_thời đúng phác_đồ.Nếu phát_hiện cần điều_trị đặc_hiệu với nhóm kháng_sinh ngấm vào nội_bào thời_gian điều_trị cắt sốt nhanh và sau 35 ngày có_thể khỏi hoàn_toàn.Các bác_sĩ cần lưu_ý khi khám bệnh_nhân nếu có triệu_chứng sốt cao đột_ngột đau mỏi người đa sung_huyết có phát_ban nổi hạch thì cần khám kỹ ở một_số vùng kín như nách bìu bẹn quanh hậu_môn dưới nếp gấp sau gáy sau tai nếp lằn vú là những nơi con mò hay cắn
167,"[1.00313972 0.98901099 0.98901099 0.9466248  1.00313972 1.01726845
 1.01726845 1.00313972 1.00313972 0.98901099 1.01726845 1.01726845
 1.01726845 1.00313972 1.01726845 1.00313972 1.00313972 1.01726845
 0.96075353 1.01726845 1.00313972 1.01726845 1.00313972 1.01726845
 1.01726845 0.98901099 1.01726845 1.01726845 0.98901099 1.00313972
 1.00313972 1.01726845 1.00313972 1.01726845 1.01726845 1.00313972
 1.01726845 1.00313972 1.00313972 1.01726845 1.00313972 1.01726845
 1.00313972 1.01726845 1.00313972 1.00313972 1.00313972 1.01726845
 1.00313972 1.00313972 1.01726845 1.01726845 1.01726845 0.98901099
 0.98901099 1.00313972 1.01726845 0.98901099 1.01726845 0.98901099
 1.01726845 1.01726845 0.98901099 1.00313972 0.98901099 1.00313972
 0.93249608 0.80533752 1.01726845 0.86185243 1.01726845 1.01726845]",Theo bà Janet Yellen Trung_Quốc đang lắng_nghe các quan_ngại của Mỹ trong các lĩnh_vực khác và cũng đã có một_số bước mang tính xây_dựng nhằm tái cấu_trúc nợ của các nước thu_nhập thấp.Hãng xe Nhật_Bản này đang hợp_tác với Đại_học Waseda Nhật_Bản để thử_nghiệm một quy_trình xử_lý mới để lấy lại đất_hiếm từ những chiếc động_cơ xe_điện không còn được sử_dụng.Theo Giám_đốc của một nhà_sản_xuất nam_châm lớn thuộc sở_hữu nhà_nước có trụ_sở tại Ganzhou tỉnh Giang_Tây miền Đông Trung_Quốc Lý_do khiến Trung_Quốc có được vị_trí thống_trị toàn_cầu trong ngành công_nghiệp đất_hiếm không phải vì trữ_lượng lớn mà là khả_năng khai_thác phân_tách và tái_tạo cũng như một chuỗi công_nghiệp hoàn_chỉnh để sản_xuất các sản_phẩm hạ nguồn.Điều này đã kích_thích thêm suy_đoán của những người trong ngành về tính chính_xác của dữ_liệu.Có_thể thấy rằng hơn một_phần_ba loại đất_hiếm đều đang có ứng_dụng hoặc có tiềm_năng ứng_dụng đối_với ngành xe thế_giới đặc_biệt là xe_điện.Hiện_nay các mỏ đất_hiếm lớn đều nằm tại Trung_Quốc do_vậy_mà việc có một nguồn cung khác có_thể khiến tình_thế thay_đổi.Họ cũng cho biết thêm rằng các thành_phần chính của mỏ nằm ở Thổ Nhĩ Kỳ không phải là đất_hiếm nặng một thành_phần không_thể thiếu để sản_xuất một loạt thiết_bị điện_tử cao_cấp phương_tiện và vũ_khí.Các nhà_sản_xuất đã thi triển nhiều phương_thức để tránh gặp khó_khăn với đất_hiếm ví_dụ như General_Motors của Mỹ đã hợp_tác với một đơn_vị mỏ đất_hiếm tại California Mỹ để giúp sản_xuất mẫu xe bán tải_điện GMC_Hummer_EV ngoài_ra một_số loại nam_châm vĩnh_cửu trên môtơ của General_Motors cũng được thiết_kế đặc_biệt để sử_dụng ít đất_hiếm nhất có_thể Terbium và Dysprosium được sử_dụng kèm với Neodymium để giúp nam_châm duy_trì từ tính ở nhiệt_độ cao
168,"[0.99887133 1.01580135 1.01580135 0.93115124 0.96501129 1.01580135
 0.98194131 0.99887133 0.93115124 0.99887133 0.96501129 0.99887133
 1.01580135 0.99887133 0.98194131 1.01580135 1.01580135 0.99887133
 1.01580135 0.98194131 1.01580135 1.01580135 1.01580135 0.99887133
 1.01580135 1.01580135 1.01580135 1.01580135 1.01580135 1.01580135
 1.01580135 1.01580135 1.01580135 1.01580135 0.99887133 1.01580135
 1.01580135 1.01580135 1.01580135 0.93115124 0.98194131 0.99887133
 1.01580135 0.96501129 0.99887133 1.01580135 1.01580135 0.99887133
 0.98194131 0.98194131 1.01580135 0.99887133 1.01580135 0.99887133
 1.01580135 0.99887133 1.01580135 0.98194131 0.96501129 0.99887133]",Đến khi sinh con tiếp_theo cả hai cũng cố_gắng giữ kín tin_tức cho đến gần ngày em bé chào_đời.Vợ_chồng Blake_Lively và Ryan_Reynolds cũng trở_nên kín_tiếng khi có con chung.Sau hai tháng nguôi_ngoai nỗi đau mất con anh chuẩn_bị có con thứ 8 nhưng là con chung đầu_tiên với người_mẫu Bre_Tiesi.Thông_thường khi các diễn_viên ca_sĩ chọn bí_mật kết_hôn họ cũng sẽ chọn giữ kín thông_tin bản_thân đã làm chamẹ.Trần_Khôn tiết_lộ anh muốn con được lớn lên một_cách bình_thường vui_vẻ không bị tác_động bởi truyền_thông.Ở showbiz Hoa_Ngữ Trần_Khôn có con từ năm 2002 nhưng phải tới khi cậu bé được 10 tuổi anh mới công_khai việc có con
169,"[1.01232766 1.01232766 1.01232766 0.99951338 1.01232766 0.99951338
 1.01232766 0.97388483 0.99951338 0.98669911 1.01232766 1.01232766
 1.01232766 1.01232766 0.98669911 1.01232766 0.99951338 0.99951338
 0.99951338 0.99951338 0.99951338 1.01232766 0.99951338 1.01232766
 1.01232766 0.99951338 0.99951338 0.99951338 0.85855637 0.7432279
 1.01232766 0.99951338 0.99951338 0.99951338 1.01232766 1.01232766
 1.01232766 0.99951338 1.01232766 0.99951338 1.01232766 1.01232766
 0.99951338 1.01232766 0.98669911 1.01232766 1.01232766 1.01232766
 1.01232766 1.01232766 0.99951338 0.99951338 1.01232766 1.01232766
 1.01232766 1.01232766 1.01232766 1.01232766 1.01232766 0.99951338
 1.01232766 1.01232766 0.98669911 0.97388483 1.01232766 0.99951338
 1.01232766 1.01232766 1.01232766 0.99951338 1.01232766 0.99951338
 0.99951338 1.01232766 1.01232766 1.01232766 0.99951338 1.01232766
 0.97388483]",Trường_hợp tử_vong là bệnh_nhân HNH_sinh năm 2006 ở Buôn_Cư_Mblim xã Ea_Kao thành_phố Buôn_Ma_Thuột.Các biện_pháp phòng_chống bệnh_dại đã được tăng_cường và kết_hợp nên số ca tử_vong từ năm 1996 2007 đã giảm 75 so với năm 1995.Những năm 1990 1995 tỷ_lệ tử_vong là 043100000 dân.Theo Cục Y_tế Dự_phòng tại Việt_Nam bệnh_dại lưu_hành và phát_triển ở hầu_hết các tỉnhthành phố.Tuy_nhiên vaccine phòng bệnh_dại hiện_tại có một lỗ_hổng quan_trọng là khả_năng bảo_vệ của vaccine không kéo_dài suốt đời.Các nhà_nghiên_cứu tại Viện Miễn_dịch_học La_Jolla lưu_ý rằng một phần của vấn_đề tuổi_thọ vaccine liên_quan đến các loại virus được sử_dụng để sản_xuất vaccine.Việc nặn máu sẽ không có giá_trị gì.Tuy_nhiên thực_tế khi virus đã xâm_nhập biện_pháp hút nọc không có tác_dụng
170,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]",Ông Phạm_Thế Dũng Phó Cục_trưởng phụ_trách Cục Ứng_dụng và Phát_triển Công_nghệ_thông_tin trong khuôn_khổ đề_án Thúc_đẩy chuyển_giao làm_chủ và phát_triển công_nghệ từ nước_ngoài vào Việt_Nam trong các ngành lĩnh_vực ưu_tiên giai_đoạn đến năm 2025 định_hướng đến năm 2030 Bộ Khoa_học_và_Công_nghệ đã xây_dựng và triển_khai Chương_trình tìm_kiếm và chuyển_giao công_nghệ nước_ngoài đến năm 2030 và Chương_trình Đổi_mới công_nghệ quốc_gia đến năm 2030.Đây là một điển_hình cho mô_hình hợp_tác phát_triển sản_phẩm ứng_dụng giữa ba bên trường ĐHdoanh nghiệpđịa phương.Sản_phẩm KHCN trở_thành hàng_hóa.Giám_đốc ĐHQGHN Lê_Quân cho biết là trung_tâm đào_tạo nghiên_cứu KHCN hàng_đầu đất_nước ĐHQGHN luôn chú_trọng mục_tiêu làm_chủ chuyển_giao và ứng_dụng công_nghệ phục_vụ tăng_trưởng kinh_tế và phát_triển văn_hóa xã_hội.Những năm gần đây ĐHQGHN đã xác_lập được vị_trí hàng_đầu trong hệ_thống giáo_dục đại_học ở Việt_Nam từng bước khẳng_định vị_thế đối_với các trường đại_học ở khu_vực châu_Á và trên thế_giới.Chỉ_số đổi_mới sáng_tạo và tác_động xã_hội của ĐHQGHN trong nhiều năm liên_tục luôn đứng hàng_đầu Việt_Nam và thuộc nhóm 500 thế_giới.ĐHQGHN được Đảng Nhà_nước và Chính_phủ giao nhiều chương_trình nhiệm_vụ KHCN trọng_điểm Chương_trình KHCN trọng_điểm phục_vụ phát_triển kinh_tếxã hội vùng Tây_Bắc dự_án Dịch_thuật và phát_huy tinh_hoa giá_trị các tác_phẩm kinh_điển phương_Đông nhiệm_vụ xây_dựng Bộ_Địa_chí quốc_gia Việt_Nam
171,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1.]",Tại thời_điểm cuối tháng 6 số_lượng tài_khoản giao_dịch phái_sinh đạt 1034141 tài_khoản tăng 281 so tháng trước.Ở chiều ngược lại nhà giao_dịch có_thể mở vị_thế Short nếu_như VN30F2207 tăng và giảm trở_lại từ vùng 1240 mục_tiêu là 1230 điểm và dừng lỗ tại 1243 điểm hoặc khi hợp_đồng này cắt xuống dưới vùng 1229 điểm mục_tiêu là 1221 điểm và dừng lỗ tại 1232 điểm.Theo đó các hợp_đồng_đều đóng cửa giảm từ 33 điểm đến 89 điểm.Đây cũng là trạng_thái của chỉ_số cơ_sở khi giảm 632 điểm
172,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],Khu_vực này nằm chồng lên phía bắc quần_đảo Hoàng_Sa của Việt_Nam.Trước đó trong cuộc họp_báo ngày 236 Người_phát_ngôn Lê_Thị_Thu_Hằng đã nêu phản_ứng của Việt_Nam trước việc Cục Hải sự tỉnh Hải_Nam thông_báo tập_trận quân_sự ngày 196 tại khu_vực nằm trong lãnh_hải 12 hải_lý của đảo Phú_Lâm thuộc quần_đảo Hoàng_Sa của Việt_Nam.Tại cuộc họp_báo thường kỳ chiều 217 Phó Phát_ngôn_viên Bộ Ngoại_giao Phạm_Thu_Hằng nhắc lại lập_trường của Việt_Nam về việc Trung_Quốc tập_trận ở Hoàng_Sa trong tuyên_bố đưa ra ngày 236
173,"[1.00886918 1.02488298 0.99285538 1.00886918 1.00886918 1.04089677
 1.00886918 1.04089677 0.86474501 1.04089677 1.02488298 1.02488298
 0.97684159 1.04089677 0.99285538 1.00886918 0.97684159 0.97684159
 1.04089677 1.02488298 1.04089677 1.04089677 1.00886918 1.04089677
 1.04089677 0.99285538 1.02488298 0.99285538 1.02488298 1.02488298
 1.02488298 0.97684159 0.99285538 1.04089677 0.99285538 1.02488298
 0.8967726  1.00886918 1.02488298 1.02488298 1.02488298 1.04089677
 1.00886918 0.97684159 1.04089677 1.02488298 1.04089677 1.02488298
 1.02488298 0.73663464 1.04089677 1.00886918 0.73663464 0.99285538
 1.04089677 0.99285538 1.02488298 0.76866223 1.04089677 0.99285538
 1.04089677 1.00886918 1.00886918 1.00886918 0.97684159]",Một bộ_phận khác cho rằng hành_động này là quyết_đoán.Sau một lúc im_lặng Nam_Joo_Hyuk tiếp_tục hỏi Nó có mùi giống Samhap phải không.Đáp lại những cáo_buộc này đại_diện của Management_SOOP cho biết Chúng_tôi đã xác_minh các lập_luận của người cung_cấp thông_tin kia và xin đưa ra thông_báo rằng tất_cả nội_dung đó hoàn_toàn không có căn_cứ.Suzy vỗ vào tay Nam_Joo_Hyuk và cho biết Tại_sao bạn lại hỏi tôi đã ăn gì ngay sau một cảnh hôn chứ.Vừa_qua Nam_Joo_Hyuk bị ít_nhất 2 tài_khoản tố bạo_lực học đường.Trang tin này cho biết Management_SOOP chưa từng trực_tiếp liên_hệ với nạn_nhân mà chỉ xác_nhận với Nam_Joo_Hyuk và lập_tức đưa ra lập_trường.Sao tự_nhiên anh ấy lại nhắc đến Samhap
174,"[1.00302572 1.02269289 1.02269289 1.02269289 1.02269289 1.02269289
 1.02269289 1.00302572 0.80635401 0.86535552 0.88502269 1.02269289
 1.02269289 1.02269289 0.98335855 1.02269289 1.02269289 0.98335855
 1.00302572 1.02269289 0.96369138 1.00302572 1.02269289 0.98335855
 1.02269289 1.02269289 1.02269289 0.98335855 0.96369138 0.98335855
 0.90468986 0.96369138 0.98335855 1.02269289 1.02269289 1.02269289
 1.02269289 1.00302572 1.00302572 1.02269289 1.02269289 1.02269289
 1.02269289 1.02269289 1.02269289 1.02269289 1.02269289 1.02269289
 1.02269289 1.02269289 1.00302572 1.02269289]",Trong những ngày lễ_hội tiếp_theo lực_lượng Công_an_toàn tỉnh sẽ tiếp_tục ứng_trực 100 quân_số huy_động tối_đa lực_lượng phương_tiện sẵn_sàng đảm_bảo tốt ANTT Festival Huế 2022 thành_công để lại nhiều ấn_tượng tốt_đẹp trong lòng bạn_bè du_khách trong nước và quốc_tế Đại_tá Đặng_Ngọc_Sơn chia_sẻ.Đoàn múa Belogorie đến từ Nga.Qua đó tăng thêm kiến_thức đồng_thời có thêm nhận_định về cuộc_sống có thêm cái nhìn rộng_rãi hơn.Đến Huế đúng dịp diễn ra Festival Huế 2022 và cũng đúng vào ngày Gia_đình Việt_Nam mỗi người có thêm sự trải_nghiệm về văn_hóa lịch_sử cuộc_sống sinh_hoạt đậm chất văn_hóa truyền_thống của người dân cố_đô.Đến Huế gia_đình gắn_kết hơn thấy được vẻ đẹp văn_hóa gia_đình trong nét văn_hóa truyền_thống của Huế.Đến Huế dịp Festival 2022 gia_đình chị Trần_Thị_Đức ở huyện Sóc_Sơn thành_phố Hà_Nội cùng 5 gia_đình bạn_bè anh_chị_em con_cháu cùng hòa mình trong không_khí lễ_hội
175,"[1.00731967 0.84522225 1.00731967 1.00731967 1.00153048 1.00731967
 1.00153048 1.00731967 1.00731967 1.00153048 1.00731967 0.99574128
 1.00153048 1.00153048 1.00731967 1.00153048 0.99574128 1.00153048
 1.00731967 1.00153048 1.00153048 0.99574128 1.00731967 1.00731967
 1.00731967 1.00731967 0.97258451 1.00153048 1.00731967 1.00731967
 1.00731967 1.00731967 1.00731967 1.00153048 1.00153048 0.94942773
 1.00153048 0.99574128 1.00153048 1.00153048 1.00153048 0.98995209
 0.98995209 1.00731967 1.00153048 0.99574128 0.99574128 1.00731967
 1.00731967 1.00153048 1.00153048 1.00731967 0.99574128 1.00731967
 1.00731967 1.00731967 1.00731967 1.00153048 1.00731967 0.99574128
 0.99574128 1.00153048 1.00731967 1.00731967 1.00731967 0.9841629
 1.00731967 0.99574128 1.00731967 1.00731967 1.00731967 0.99574128
 1.00731967 1.00731967 0.99574128 0.9841629  1.00153048 1.00153048
 0.9841629  1.00731967 1.00153048 0.99574128 1.00153048 1.00731967
 1.00153048 1.00153048 1.00731967 1.00731967 1.00731967 1.00731967
 0.99574128 0.86258983 0.99574128 1.00731967 0.99574128 1.00153048
 0.9841629  1.00153048 1.00153048 1.00731967 1.00153048 1.00731967
 0.98995209 1.00731967 1.00731967 1.00731967 1.00153048 1.00731967
 1.00731967 1.00731967 1.00731967 1.00731967 1.00731967 1.00731967
 1.00731967 1.00731967 1.00731967 1.00731967 1.00731967 1.00153048
 1.00731967 1.00731967 0.99574128 1.00153048 1.00731967 0.98995209
 1.00731967 1.00731967 1.00731967 0.98995209 0.99574128 0.9841629
 1.00153048 1.00731967 1.00153048 0.99574128 0.99574128 0.99574128
 0.99574128 1.00153048 1.00153048 1.00153048 1.00731967 1.00153048
 1.00731967 0.9841629  1.00731967 0.92627096 1.00153048 1.00731967
 1.00153048 1.00731967 0.99574128 1.00731967 1.00153048 1.00731967
 1.00731967 0.99574128 1.00153048 1.00731967 1.00731967 1.00731967
 1.00731967 1.00731967 0.99574128 1.00731967 1.00153048 1.00731967
 1.00731967 1.00731967 0.98995209 1.00731967 1.00731967 1.00731967]",Nếu tăng lãi_suất thì càng phá giá đồng_tiền khi đó nền kinh_tế cũng chịu ảnh_hưởng từ lĩnh_vực nhập_khẩu ông Lâm cảnh_báo.Lượng cung tiền vào nền kinh_tế ở mức vừa phải tỷ_giá cơ_bản ổn_định.Dưới sự điều_hành của Chính_phủ đã có sự phối_hợp nhịp_nhàng giữa chính_sách tài_khóa và chính_sách tiền_tệ trong việc quản_lý thị_trường tài_chính tiền_tệ sự vào_cuộc nhanh_chóng kịp_thời đồng_bộ và quyết_liệt của các cơ_quan quản_lý giá_cả và cơ_quan quản_lý thị_trường tránh các đợt tăng_giá sốc vào một_số thời_điểm nhạy_cảm.Đồng_thời để đảm_bảo kế_hoạch phát_hành trái_phiếu chính_phủ theo báo_cáo mới nhất của Kho_bạc Nhà_nước Bộ Tài_chính đã lựa_chọn thời_điểm thích_hợp để tăng tổng khối_lượng huy_động vốn thông_qua phát_hành trái_phiếu chính_phủ với lãi_suất phát_hành bình_quân thấp kỳ_hạn dài đảm_bảo khả_năng chi_tiêu của ngân_sách và phù_hợp kế_hoạch vay trả nợ.Việc điều_hành linh_hoạt các chính_sách tài_khóa tiền_tệ và các chính_sách vĩ_mô khác góp_phần thúc_đẩy tăng_trưởng kiểm_soát lạm_phát theo mục_tiêu đề ra.PV Dự_báo thời_gian tới vẫn còn nhiều thách_thức trong bối_cảnh lạm_phát toàn_cầu tăng ông nhận_định như thế_nào về lạm_phát của nước ta trong năm 2022.Năm 2022 mặc_dù tình_hình đại_dịch Covid19 vẫn có những diễn_biến phức_tạp nền kinh_tế thế_giới vẫn sẽ từng bước phục_hồi.Cùng_với việc lạm_phát tăng cao nhiều quốc_gia đã thực_hiện nâng lãi_suất và các biện_pháp để kìm_giữ lạm_phát nên sự phục_hồi và phát_triển kinh_tế bị chậm lại
